"","tnr.test.mean","tpr.test.mean","acc.test.mean","tp.test.mean","fp.test.mean","tn.test.mean","fn.test.mean","ppv.test.mean","f1.test.mean","mmce.test.mean","tnr_train","tpr_train","acc_train","tp_train","fp_train","tn_train","fn_train","ppv_train","f1_train","mmce_train","best_k","predictors","num_predictors"
"3406",0.164285714285714,0.836986301369863,0.728735632183908,61.1,11.7,2.3,11.9,0.839493925478796,0.837876672786181,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB MaritalStatus YearsAtCompany JobSatisfaction Education",6
"3411",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.838778446962233,0.836559700997137,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB MaritalStatus YearsAtCompany JobInvolvementB WorkLifeBalanceB",6
"3413",0.164285714285714,0.852054794520548,0.741379310344828,62.2,11.7,2.3,10.8,0.841746213240349,0.846692806453009,0.258620689655172,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB MaritalStatus YearsAtCompany NumCompaniesWorkedB Education",6
"3428",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.83900811289562,0.837136347233361,0.272413793103448,0.992857142857143,1,0.998850574712644,730,1,139,0,0.998632010943912,0.999315537303217,0.00114942528735632,1,"Salary JobLevelB MaritalStatus JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",6
"3433",0.164285714285714,0.847945205479452,0.737931034482759,61.9,11.7,2.3,11.1,0.841225690208768,0.844266526390008,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB MaritalStatus JobInvolvementB Education WorkLifeBalanceB",6
"3440",0.164285714285714,0.846575342465753,0.736781609195402,61.8,11.7,2.3,11.2,0.840996023253074,0.843529163502972,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age YearsAtCompany JobSatisfaction EnviornmentSatisfactionB",6
"3442",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840620078820612,0.841439418497316,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age YearsAtCompany JobSatisfaction WorkLifeBalanceB",6
"3455",0.164285714285714,0.836986301369863,0.728735632183908,61.1,11.7,2.3,11.9,0.839587901110972,0.837928592939795,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age JobSatisfaction JobInvolvementB Education",6
"3457",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.840197816009703,0.840186723382628,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB",6
"3459",0.164285714285714,0.828767123287671,0.72183908045977,60.5,11.7,2.3,12.5,0.837764403928473,0.832766691690416,0.27816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age JobSatisfaction NumCompaniesWorkedB WorkLifeBalanceB",6
"3460",0.164285714285714,0.836986301369863,0.728735632183908,61.1,11.7,2.3,11.9,0.839040405753475,0.837481155126054,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age JobSatisfaction EnviornmentSatisfactionB Education",6
"3463",0.164285714285714,0.831506849315068,0.724137931034483,60.7,11.7,2.3,12.3,0.838775131049365,0.834507031022751,0.275862068965517,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",6
"3464",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.838889385039628,0.836965068366662,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age JobInvolvementB NumCompaniesWorkedB Education",6
"3468",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.840463246157915,0.842580518435923,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age JobInvolvementB Education WorkLifeBalanceB",6
"3470",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840528014569542,0.841927386897488,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",6
"3471",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.84035032786665,0.841714191339298,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB Age NumCompaniesWorkedB Education WorkLifeBalanceB",6
"3478",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.838911227929834,0.836695630683165,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB YearsAtCompany JobSatisfaction NumCompaniesWorkedB Education",6
"3493",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840410390065132,0.841730903282014,0.26551724137931,0.992857142857143,0.997260273972603,0.996551724137931,728,1,139,2,0.998628257887517,0.997943797121316,0.00344827586206897,1,"Salary JobLevelB JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",6
"3502",0.164285714285714,0.828767123287671,0.72183908045977,60.5,11.7,2.3,12.5,0.837830342251486,0.83274095408255,0.27816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary JobLevelB JobSatisfaction EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"3508",0.164285714285714,0.834246575342466,0.726436781609195,60.9,11.7,2.3,12.1,0.838975292811728,0.836319470118898,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus Age YearsAtCompany JobSatisfaction JobInvolvementB",6
"3521",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840684506170029,0.841798258393244,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus Age YearsAtCompany EnviornmentSatisfactionB WorkLifeBalanceB",6
"3528",0.164285714285714,0.831506849315068,0.724137931034483,60.7,11.7,2.3,12.3,0.838519406827671,0.834736769012735,0.275862068965517,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus Age JobSatisfaction NumCompaniesWorkedB Education",6
"3531",0.164285714285714,0.850684931506849,0.740229885057471,62.1,11.7,2.3,10.9,0.841610635480201,0.845820379216683,0.259770114942529,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus Age JobSatisfaction EnviornmentSatisfactionB WorkLifeBalanceB",6
"3537",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.840657100603464,0.842774732252733,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus Age JobInvolvementB EnviornmentSatisfactionB WorkLifeBalanceB",6
"3559",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.839977941141713,0.840091207375738,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"Salary MaritalStatus YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB Education",6
"3576",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.840541045352148,0.840380853443034,0.267816091954023,0.992857142857143,0.998630136986301,0.997701149425287,729,1,139,1,0.998630136986301,0.998630136986301,0.00229885057471264,1,"Salary MaritalStatus JobInvolvementB EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"3578",0.164285714285714,0.854794520547945,0.74367816091954,62.4,11.7,2.3,10.6,0.842755175861282,0.847925076970349,0.25632183908046,1,1,1,730,0,140,0,1,1,0,1,"Salary Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB",6
"3591",0.164285714285714,0.850684931506849,0.740229885057471,62.1,11.7,2.3,10.9,0.841096055606151,0.845252961143709,0.259770114942529,1,1,1,730,0,140,0,1,1,0,1,"Salary Age YearsAtCompany JobInvolvementB EnviornmentSatisfactionB Education",6
"3595",0.164285714285714,0.834246575342466,0.726436781609195,60.9,11.7,2.3,12.1,0.838666960362673,0.835665690375611,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"Salary Age YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",6
"3597",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.840516574046662,0.84232620883966,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"Salary Age YearsAtCompany EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"3600",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.840619775752805,0.842546517400707,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"Salary Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",6
"3601",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840325669219986,0.841783699239191,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary Age JobSatisfaction JobInvolvementB EnviornmentSatisfactionB Education",6
"3606",0.164285714285714,0.834246575342466,0.726436781609195,60.9,11.7,2.3,12.1,0.838871425985404,0.836296469412588,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"Salary Age JobSatisfaction NumCompaniesWorkedB Education WorkLifeBalanceB",6
"3608",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840418996100399,0.841742140589092,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"Salary Age JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",6
"3618",0.164285714285714,0.834246575342466,0.726436781609195,60.9,11.7,2.3,12.1,0.839150852671557,0.836161943740476,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"Salary YearsAtCompany JobSatisfaction JobInvolvementB Education WorkLifeBalanceB",6
"3705",0.164285714285714,0.895890410958904,0.77816091954023,65.4,11.7,2.3,7.6,0.84862390305419,0.871392245940764,0.22183908045977,0.771428571428571,0.984931506849315,0.950574712643678,719,32,108,11,0.957390146471372,0.970965563808238,0.0494252873563218,1,"StockOptionLevel JobLevelB Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB",6
"3743",0.164285714285714,0.96986301369863,0.840229885057471,70.8,11.7,2.3,2.2,0.858192403113551,0.910575324955847,0.159770114942529,0.242857142857143,0.975342465753425,0.857471264367816,712,106,34,18,0.87041564792176,0.919896640826873,0.142528735632184,3,"StockOptionLevel JobLevelB YearsAtCompany NumCompaniesWorkedB Education WorkLifeBalanceB",6
"3747",0.164285714285714,0.964383561643836,0.835632183908046,70.4,11.7,2.3,2.6,0.857630362073371,0.9077699159221,0.164367816091954,0.342857142857143,0.979452054794521,0.877011494252874,715,92,48,15,0.885997521685254,0.930383864671438,0.122988505747126,1,"StockOptionLevel JobLevelB JobSatisfaction JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",6
"3782",0.164285714285714,0.882191780821918,0.766666666666667,64.4,11.7,2.3,8.6,0.846473119246102,0.863405245511374,0.233333333333333,0.878571428571429,0.980821917808219,0.964367816091954,716,17,123,14,0.976807639836289,0.978810663021189,0.035632183908046,1,"StockOptionLevel MaritalStatus Age JobSatisfaction EnviornmentSatisfactionB Education",6
"3786",0.164285714285714,0.921917808219178,0.8,67.3,11.7,2.3,5.7,0.852073694611567,0.885329240736574,0.2,0.785714285714286,0.978082191780822,0.947126436781609,714,30,110,16,0.959677419354839,0.968792401628223,0.0528735632183908,1,"StockOptionLevel MaritalStatus Age JobInvolvementB NumCompaniesWorkedB Education",6
"3791",0.164285714285714,0.898630136986301,0.780459770114942,65.6,11.7,2.3,7.4,0.848875672711155,0.872713370312396,0.219540229885057,0.707142857142857,0.973972602739726,0.931034482758621,711,41,99,19,0.945478723404255,0.959514170040486,0.0689655172413793,1,"StockOptionLevel MaritalStatus Age NumCompaniesWorkedB EnviornmentSatisfactionB Education",6
"3793",0.164285714285714,0.89041095890411,0.773563218390805,65,11.7,2.3,8,0.847507888920614,0.868279999874337,0.226436781609195,0.735714285714286,0.982191780821918,0.942528735632184,717,37,103,13,0.950928381962865,0.966307277628032,0.0574712643678161,1,"StockOptionLevel MaritalStatus Age NumCompaniesWorkedB Education WorkLifeBalanceB",6
"3857",0.164285714285714,0.902739726027397,0.783908045977011,65.9,11.7,2.3,7.1,0.849242934367469,0.874942225131045,0.216091954022989,0.692857142857143,0.971232876712329,0.926436781609195,709,43,97,21,0.94281914893617,0.956815114709852,0.0735632183908046,1,"StockOptionLevel Age JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB WorkLifeBalanceB",6
"3858",0.164285714285714,0.889041095890411,0.772413793103448,64.9,11.7,2.3,8.1,0.846977383981389,0.867124485069594,0.227586206896552,0.878571428571429,0.976712328767123,0.960919540229885,713,17,123,17,0.976712328767123,0.976712328767123,0.0390804597701149,1,"StockOptionLevel Age JobSatisfaction NumCompaniesWorkedB Education WorkLifeBalanceB",6
"3866",0.164285714285714,0.910958904109589,0.790804597701149,66.5,11.7,2.3,6.5,0.850427382308184,0.879487856427926,0.209195402298851,0.764285714285714,0.986301369863014,0.950574712643678,720,33,107,10,0.956175298804781,0.971004720161834,0.0494252873563218,1,"StockOptionLevel YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB Education",6
"3867",0.164285714285714,0.924657534246575,0.802298850574713,67.5,11.7,2.3,5.5,0.852498838520796,0.886612582683326,0.197701149425287,0.571428571428571,0.973972602739726,0.909195402298851,711,60,80,19,0.922178988326848,0.947368421052632,0.0908045977011494,1,"StockOptionLevel YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",6
"3870",0.164285714285714,0.90958904109589,0.789655172413793,66.4,11.7,2.3,6.6,0.850691679483792,0.878354978668518,0.210344827586207,0.742857142857143,0.972602739726027,0.935632183908046,710,36,104,20,0.951742627345844,0.962059620596206,0.064367816091954,1,"StockOptionLevel YearsAtCompany JobSatisfaction JobInvolvementB Education WorkLifeBalanceB",6
"3943",0.164285714285714,0.976712328767123,0.845977011494253,71.3,11.7,2.3,1.7,0.859183540848126,0.914073604199466,0.154022988505747,0.328571428571429,0.982191780821918,0.877011494252874,717,94,46,13,0.884093711467324,0.930564568462038,0.122988505747126,1,"JobLevelB MaritalStatus JobSatisfaction JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",6
"3970",0.164285714285714,0.90958904109589,0.789655172413793,66.4,11.7,2.3,6.6,0.850304249874068,0.878509671533974,0.210344827586207,0.757142857142857,0.978082191780822,0.942528735632184,714,34,106,16,0.954545454545455,0.96617050067659,0.0574712643678161,1,"JobLevelB Age YearsAtCompany JobInvolvementB EnviornmentSatisfactionB WorkLifeBalanceB",6
"3971",0.164285714285714,0.897260273972603,0.779310344827586,65.5,11.7,2.3,7.5,0.848400372955336,0.872015167409908,0.220689655172414,0.892857142857143,0.976712328767123,0.963218390804598,713,15,125,17,0.979395604395604,0.978052126200274,0.0367816091954023,1,"JobLevelB Age YearsAtCompany JobInvolvementB Education WorkLifeBalanceB",6
"3978",0.164285714285714,0.935616438356164,0.811494252873563,68.3,11.7,2.3,4.7,0.85400093355124,0.892621088271116,0.188505747126437,0.65,0.982191780821918,0.928735632183908,717,49,91,13,0.936031331592689,0.95855614973262,0.071264367816092,1,"JobLevelB Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",6
"3988",0.164285714285714,0.93972602739726,0.814942528735632,68.6,11.7,2.3,4.4,0.854311629866829,0.894809473657672,0.185057471264368,0.621428571428571,0.976712328767123,0.919540229885057,713,53,87,17,0.930809399477807,0.953208556149733,0.0804597701149425,1,"JobLevelB Age JobInvolvementB NumCompaniesWorkedB Education WorkLifeBalanceB",6
"3989",0.164285714285714,0.931506849315068,0.808045977011494,68,11.7,2.3,5,0.853282150524852,0.890509877303552,0.191954022988506,0.571428571428571,0.971232876712329,0.906896551724138,709,60,80,21,0.921976592977893,0.945963975983989,0.0931034482758621,1,"JobLevelB Age JobInvolvementB EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"3992",0.164285714285714,0.906849315068493,0.78735632183908,66.2,11.7,2.3,6.8,0.84966662292113,0.877003619245099,0.21264367816092,0.685714285714286,0.976712328767123,0.929885057471264,713,44,96,17,0.941875825627477,0.958977807666442,0.0701149425287356,1,"JobLevelB YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB Education",6
"3994",0.164285714285714,0.923287671232877,0.801149425287356,67.4,11.7,2.3,5.6,0.852169088762964,0.885882225020426,0.198850574712644,0.564285714285714,0.96986301369863,0.904597701149425,708,61,79,22,0.920676202860858,0.944629753168779,0.0954022988505747,1,"JobLevelB YearsAtCompany JobSatisfaction JobInvolvementB EnviornmentSatisfactionB Education",6
"3997",0.164285714285714,0.910958904109589,0.790804597701149,66.5,11.7,2.3,6.5,0.850530060192274,0.879410311268333,0.209195402298851,0.6,0.96986301369863,0.910344827586207,708,56,84,22,0.926701570680628,0.947791164658635,0.0896551724137931,1,"JobLevelB YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education",6
"4032",0.164285714285714,0.912328767123288,0.791954022988506,66.6,11.7,2.3,6.4,0.850708674485108,0.880214046788862,0.208045977011494,0.692857142857143,0.973972602739726,0.928735632183908,711,43,97,19,0.942970822281167,0.95822102425876,0.071264367816092,1,"MaritalStatus Age JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",6
"4035",0.164285714285714,0.915068493150685,0.794252873563218,66.8,11.7,2.3,6.2,0.850924606446758,0.88169963412977,0.205747126436782,0.821428571428571,0.972602739726027,0.948275862068966,710,25,115,20,0.965986394557823,0.969283276450512,0.0517241379310345,1,"MaritalStatus Age JobSatisfaction JobInvolvementB EnviornmentSatisfactionB Education",6
"4038",0.164285714285714,0.904109589041096,0.785057471264368,66,11.7,2.3,7,0.849664198607323,0.875733866859136,0.214942528735632,0.857142857142857,0.979452054794521,0.959770114942529,715,20,120,15,0.972789115646258,0.976109215017065,0.0402298850574713,1,"MaritalStatus Age JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education",6
"4040",0.164285714285714,0.912328767123288,0.791954022988506,66.6,11.7,2.3,6.4,0.850835860342189,0.880339485111653,0.208045977011494,0.871428571428571,0.980821917808219,0.963218390804598,716,18,122,14,0.975476839237057,0.978142076502732,0.0367816091954023,1,"MaritalStatus Age JobSatisfaction NumCompaniesWorkedB Education WorkLifeBalanceB",6
"4044",0.164285714285714,0.916438356164384,0.795402298850575,66.9,11.7,2.3,6.1,0.851240020142459,0.882392094294679,0.204597701149425,0.721428571428571,0.975342465753425,0.93448275862069,712,39,101,18,0.948069241011984,0.961512491559757,0.0655172413793104,1,"MaritalStatus Age JobInvolvementB NumCompaniesWorkedB Education WorkLifeBalanceB",6
"4051",0.164285714285714,0.924657534246575,0.802298850574713,67.5,11.7,2.3,5.5,0.852646609850987,0.886813564921374,0.197701149425287,0.492857142857143,0.96986301369863,0.893103448275862,708,71,69,22,0.908857509627728,0.938369781312127,0.106896551724138,1,"MaritalStatus YearsAtCompany JobSatisfaction JobInvolvementB EnviornmentSatisfactionB WorkLifeBalanceB",6
"4068",0.164285714285714,0.886301369863014,0.770114942528736,64.7,11.7,2.3,8.3,0.846903893950105,0.86588139835737,0.229885057471264,0.892857142857143,0.986301369863014,0.971264367816092,720,15,125,10,0.979591836734694,0.982935153583618,0.028735632183908,1,"Age YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",6
"4073",0.164285714285714,0.972602739726027,0.842528735632184,71,11.7,2.3,2,0.858773355191081,0.911984430634565,0.157471264367816,0.178571428571429,0.989041095890411,0.858620689655172,722,115,25,8,0.862604540023895,0.921506062539885,0.141379310344828,5,"Age YearsAtCompany JobSatisfaction JobInvolvementB Education WorkLifeBalanceB",6
"4087",0.164285714285714,0.905479452054795,0.786206896551724,66.1,11.7,2.3,6.9,0.849419160950352,0.876142530140039,0.213793103448276,0.7,0.973972602739726,0.929885057471264,711,42,98,19,0.944223107569721,0.958867161159811,0.0701149425287356,1,"Age JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"4089",0.164285714285714,0.915068493150685,0.794252873563218,66.8,11.7,2.3,6.2,0.850771365867587,0.881519558504054,0.205747126436782,0.535714285714286,0.972602739726027,0.902298850574713,710,65,75,20,0.916129032258065,0.943521594684385,0.0977011494252874,1,"YearsAtCompany JobSatisfaction JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB Education",6
"4093",0.164285714285714,0.916438356164384,0.795402298850575,66.9,11.7,2.3,6.1,0.851323790676,0.88252543158964,0.204597701149425,0.55,0.975342465753425,0.906896551724138,712,63,77,18,0.918709677419355,0.946179401993355,0.0931034482758621,1,"YearsAtCompany JobSatisfaction NumCompaniesWorkedB EnviornmentSatisfactionB Education WorkLifeBalanceB",6
"4099",0.164285714285714,0.838356164383562,0.729885057471264,61.2,11.7,2.3,11.8,0.839335756442525,0.838586333129236,0.270114942528736,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB MaritalStatus Age NumCompaniesWorkedB",7
"4129",0.164285714285714,0.832876712328767,0.725287356321839,60.8,11.7,2.3,12.2,0.839096795498204,0.835524757607645,0.274712643678161,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age YearsAtCompany WorkLifeBalanceB",7
"4130",0.164285714285714,0.850684931506849,0.740229885057471,62.1,11.7,2.3,10.9,0.841786507007848,0.845716227882099,0.259770114942529,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age JobSatisfaction JobInvolvementB",7
"4134",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.839268128722363,0.837174134997697,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age JobSatisfaction WorkLifeBalanceB",7
"4135",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.840770700682157,0.842762761002761,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB Age JobInvolvementB NumCompaniesWorkedB",7
"4147",0.164285714285714,0.842465753424658,0.733333333333333,61.5,11.7,2.3,11.5,0.840125319709432,0.84081650362897,0.266666666666667,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB YearsAtCompany JobSatisfaction EnviornmentSatisfactionB",7
"4148",0.164285714285714,0.834246575342466,0.726436781609195,60.9,11.7,2.3,12.1,0.839066306611773,0.835910085096426,0.273563218390805,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB YearsAtCompany JobSatisfaction Education",7
"4153",0.164285714285714,0.856164383561644,0.744827586206897,62.5,11.7,2.3,10.5,0.842062186055128,0.848605986622651,0.255172413793103,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobLevelB YearsAtCompany JobInvolvementB WorkLifeBalanceB",7
"4181",0.164285714285714,0.843835616438356,0.73448275862069,61.6,11.7,2.3,11.4,0.840405987418188,0.841677982325035,0.26551724137931,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age YearsAtCompany JobInvolvementB",7
"4184",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.839989916947374,0.840329148779078,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age YearsAtCompany Education",7
"4185",0.164285714285714,0.835616438356164,0.727586206896552,61,11.7,2.3,12,0.838686448443059,0.836731392407763,0.272413793103448,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age YearsAtCompany WorkLifeBalanceB",7
"4186",0.164285714285714,0.850684931506849,0.740229885057471,62.1,11.7,2.3,10.9,0.841225954651073,0.845566706914877,0.259770114942529,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age JobSatisfaction JobInvolvementB",7
"4188",0.164285714285714,0.846575342465753,0.736781609195402,61.8,11.7,2.3,11.2,0.840544718281652,0.843029192359752,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age JobSatisfaction EnviornmentSatisfactionB",7
"4192",0.164285714285714,0.846575342465753,0.736781609195402,61.8,11.7,2.3,11.2,0.841031994225683,0.843381672226333,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age JobInvolvementB EnviornmentSatisfactionB",7
"4197",0.164285714285714,0.847945205479452,0.737931034482759,61.9,11.7,2.3,11.1,0.841071983702582,0.84404797293831,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age NumCompaniesWorkedB WorkLifeBalanceB",7
"4199",0.164285714285714,0.838356164383562,0.729885057471264,61.2,11.7,2.3,11.8,0.83928908074432,0.838275035834483,0.270114942528736,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus Age EnviornmentSatisfactionB WorkLifeBalanceB",7
"4232",0.164285714285714,0.847945205479452,0.737931034482759,61.9,11.7,2.3,11.1,0.840801786177487,0.844077622552078,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel MaritalStatus NumCompaniesWorkedB EnviornmentSatisfactionB Education",7
"4245",0.164285714285714,0.846575342465753,0.736781609195402,61.8,11.7,2.3,11.2,0.841037001394885,0.843076411237737,0.263218390804598,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel Age YearsAtCompany NumCompaniesWorkedB EnviornmentSatisfactionB",7
"4248",0.164285714285714,0.847945205479452,0.737931034482759,61.9,11.7,2.3,11.1,0.840787482851366,0.843977903964502,0.262068965517241,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel Age YearsAtCompany EnviornmentSatisfactionB Education",7
"4261",0.164285714285714,0.841095890410959,0.732183908045977,61.4,11.7,2.3,11.6,0.839694593578453,0.84017431062187,0.267816091954023,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel Age JobInvolvementB NumCompaniesWorkedB EnviornmentSatisfactionB",7
"4282",0.164285714285714,0.853424657534247,0.742528735632184,62.3,11.7,2.3,10.7,0.841475248207632,0.847032521276377,0.257471264367816,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel YearsAtCompany JobInvolvementB NumCompaniesWorkedB Education",7
"4283",0.164285714285714,0.854794520547945,0.74367816091954,62.4,11.7,2.3,10.6,0.842103661874279,0.847972719238989,0.25632183908046,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel YearsAtCompany JobInvolvementB NumCompaniesWorkedB WorkLifeBalanceB",7
"4290",0.164285714285714,0.853424657534247,0.742528735632184,62.3,11.7,2.3,10.7,0.842200588501811,0.847260254237337,0.257471264367816,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel YearsAtCompany EnviornmentSatisfactionB Education WorkLifeBalanceB",7
"4296",0.164285714285714,0.836986301369863,0.728735632183908,61.1,11.7,2.3,11.9,0.839297013759685,0.837883660122098,0.271264367816092,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary StockOptionLevel JobSatisfaction JobInvolvementB Education WorkLifeBalanceB",7
"4319",0.164285714285714,0.845205479452055,0.735632183908046,61.7,11.7,2.3,11.3,0.841173210462877,0.842568768916288,0.264367816091954,1,1,1,730,0,140,0,1,1,0,1,"OverTime Salary JobLevelB MaritalStatus Age JobInvolvementB Education",7
